ObjectID,GlobalID,CreationDate,Creator,EditDate,Editor,Date and Time,Observer,Other - Observer,Facility,Other - Facility,Tank.ID,Other - Tank,Mass.g.metamorphosed,Mark,Fate.comments,x,y,Date.metamorphosed,Time,Year,Date.eggs.hatched,Date.stocked,Days.to.metamorphosis,Clutch.ID,Stocking.density
841,486fd719-5302-452a-bfdb-c785b1d36f6f,6/28/24 13:42,agc93487_USG,6/28/24 13:42,agc93487_USG,6/28/24 13:00,Andie Crenshaw,NA,UGA,NA,20,NA,3.92,NA,NA,-83.35769144,33.89078469,6/28/24,13:00:00,2024,NA,3/18/24,,GF4,60
842,b30c83e0-6dd7-4d1d-b9cc-711d94abefb4,6/28/24 13:42,agc93487_USG,6/28/24 13:42,agc93487_USG,6/28/24 13:02,Andie Crenshaw,NA,UGA,NA,20,NA,4.37,NA,NA,-83.35767447,33.8907927,6/28/24,13:02:00,2024,NA,3/18/24,,GF4,60
843,1c0d542c-3168-4007-a524-19be18601b53,6/28/24 13:42,agc93487_USG,6/28/24 13:42,agc93487_USG,6/28/24 13:02,Andie Crenshaw,NA,UGA,NA,20,NA,4.85,NA,NA,-83.35771158,33.89079356,6/28/24,13:02:00,2024,NA,3/18/24,,GF4,60
914,96912455-6630-4902-a1cb-ee0be330b967,7/1/24 13:20,ek30648_USG,7/1/24 13:20,ek30648_USG,7/1/24 12:43,Eva Kerr,NA,UGA,NA,20,NA,4.88,NA,NA,-83.35769043,33.8907798,7/1/24,12:43:00,2024,NA,3/18/24,,GF4,60
915,cd868453-94c3-43dd-a367-ab3465c62f6b,7/1/24 13:20,ek30648_USG,7/1/24 13:20,ek30648_USG,7/1/24 12:45,Eva Kerr,NA,UGA,NA,20,NA,4.65,NA,NA,-83.35770778,33.89079134,7/1/24,12:45:00,2024,NA,3/18/24,,GF4,60
916,3b148a93-847e-49f7-9e67-86a576197491,7/1/24 13:20,ek30648_USG,7/1/24 13:20,ek30648_USG,7/1/24 12:46,Eva Kerr,NA,UGA,NA,20,NA,4.47,NA,NA,-83.35770778,33.89079134,7/1/24,12:46:00,2024,NA,3/18/24,,GF4,60
934,26348269-b24c-4b32-b29f-7e4abcea4b7e,7/1/24 13:21,ek30648_USG,7/1/24 13:21,ek30648_USG,7/1/24 13:00,Eva Kerr,NA,UGA,NA,20,NA,5.04,NA,NA,-83.35769363,33.89073685,7/1/24,13:00:00,2024,NA,3/18/24,,GF4,60
1001,bc0b85a1-86b2-40c8-b3b6-acfd2375408d,7/3/24 11:49,ccarter_USG,7/3/24 11:49,ccarter_USG,7/3/24 11:31,Vanessa Terrell,NA,UGA,NA,20,NA,4.71,NA,NA,-83.35768833,33.89077467,7/3/24,11:31:00,2024,NA,3/18/24,,GF4,60
1020,517bb9bc-46b5-412e-9fa0-1bed0e9a881d,7/3/24 12:05,ccarter_USG,7/3/24 12:05,ccarter_USG,7/3/24 12:04,Vanessa Terrell,NA,UGA,NA,20,NA,4.85,NA,NA,-83.35768232,33.89075731,7/3/24,12:04:00,2024,NA,3/18/24,,GF4,60
1021,0270d693-774f-42ce-b1d6-46cbaa1ed648,7/3/24 12:05,ccarter_USG,7/3/24 12:05,ccarter_USG,7/3/24 12:05,Vanessa Terrell,NA,UGA,NA,20,NA,4.22,NA,NA,-83.35768232,33.89075731,7/3/24,12:05:00,2024,NA,3/18/24,,GF4,60
1089,d0611a73-c8bf-48e3-9aef-43d6730cb0bc,7/5/24 18:10,kfh39602_USG,7/5/24 18:10,kfh39602_USG,7/5/24 13:02,Kristina Hefferle,NA,UGA,NA,20,NA,3.92,NA,NA,-83.35771942,33.89076439,7/5/24,13:02:00,2024,NA,3/18/24,,GF4,60
1109,4161b3ee-1b08-4807-9eb5-c400c0f5a360,7/8/24 11:48,vkinney_USG,7/8/24 11:48,vkinney_USG,7/8/24 11:47,Vanessa Terrell,NA,UGA,NA,20,NA,6.12,NA,NA,-83.35768566,33.89076673,7/8/24,11:47:00,2024,NA,3/18/24,,GF4,60
1110,6b62b6a5-e2fb-4ff2-b282-db2592a26544,7/8/24 11:49,vkinney_USG,7/8/24 11:49,vkinney_USG,7/8/24 11:48,Vanessa Terrell,NA,UGA,NA,20,NA,5.48,NA,NA,-83.35766628,33.8907846,7/8/24,11:48:00,2024,NA,3/18/24,,GF4,60
1111,21ecb4d3-ba1b-4f06-a82c-bb36431353dd,7/8/24 11:49,vkinney_USG,7/8/24 11:49,vkinney_USG,7/8/24 11:49,Vanessa Terrell,NA,UGA,NA,20,NA,5.39,NA,NA,-83.35769584,33.8907693,7/8/24,11:49:00,2024,NA,3/18/24,,GF4,60
1148,39b9eaa1-e8b9-4405-91ea-8ff154c2d49e,7/10/24 17:27,cjn07548_USG,7/10/24 17:27,cjn07548_USG,7/10/24 11:38,Corrie Navis,NA,UGA,NA,20,NA,5.59,NA,NA,-83.35768097,33.89081123,7/10/24,11:38:00,2024,NA,3/18/24,,GF4,60
1149,e63cc0aa-a5fa-40c9-badc-2f78d899ef38,7/10/24 17:27,cjn07548_USG,7/10/24 17:27,cjn07548_USG,7/10/24 11:38,Corrie Navis,NA,UGA,NA,20,NA,4.7,NA,NA,-83.35766227,33.89081253,7/10/24,11:38:00,2024,NA,3/18/24,,GF4,60
1150,087b87a4-8505-42e2-b3c1-9afc5cbf7c79,7/10/24 17:27,cjn07548_USG,7/10/24 17:27,cjn07548_USG,7/10/24 11:39,Corrie Navis,NA,UGA,NA,20,NA,5.29,NA,NA,-83.35768063,33.89078666,7/10/24,11:39:00,2024,NA,3/18/24,,GF4,60
1190,467d894a-6f97-4902-95f5-2dd0f3bd42a1,7/15/24 14:09,cjn07548_USG,7/15/24 14:09,cjn07548_USG,7/15/24 14:00,Corrie Navis,NA,UGA,NA,20,NA,4.85,NA,NA,-83.35770513,33.89081699,7/15/24,14:00:00,2024,NA,3/18/24,,GF4,60
1191,d921510d-5f29-4908-8880-c89ba1096d1e,7/15/24 14:09,cjn07548_USG,7/15/24 14:09,cjn07548_USG,7/15/24 14:02,Corrie Navis,NA,UGA,NA,20,NA,6.18,NA,NA,-83.35771832,33.89082207,7/15/24,14:02:00,2024,NA,3/18/24,,GF4,60
1192,d78666b0-7422-4be9-9c10-932c9a439794,7/15/24 14:09,cjn07548_USG,7/15/24 14:09,cjn07548_USG,7/15/24 14:02,Corrie Navis,NA,UGA,NA,20,NA,5.73,NA,NA,-83.35771493,33.89081902,7/15/24,14:02:00,2024,NA,3/18/24,,GF4,60
1212,7c410048-ea40-4930-8f99-0167917e64e1,7/18/24 13:07,vkinney_USG,7/18/24 13:07,vkinney_USG,7/18/24 13:07,Vanessa Terrell,NA,UGA,NA,20,NA,5.33,NA,NA,-83.35770034,33.89077753,7/18/24,13:07:00,2024,NA,3/18/24,,GF4,60
1235,67266380-a2fc-48eb-ba7a-5fa93b6e1d74,7/29/24 11:33,kfh39602_USG,7/29/24 11:33,kfh39602_USG,7/24/24 12:46,Kristina Hefferle,NA,UGA,NA,20,NA,6.7,NA,NA,-83.35768529,33.89077453,7/24/24,12:46:00,2024,NA,3/18/24,,GF4,60
1236,65ccfa88-8059-40f3-8145-e5b15649c306,7/29/24 11:33,kfh39602_USG,7/29/24 11:33,kfh39602_USG,7/24/24 12:47,Vanessa Terrell,NA,UGA,NA,20,NA,7.13,NA,NA,-83.35768516,33.89077963,7/24/24,12:47:00,2024,NA,3/18/24,,GF4,60
36,d582898a-a84b-4830-8571-c410e7b09763,6/10/24 13:16,vkinney_USG,6/10/24 13:16,vkinney_USG,6/10/24 13:14,Vanessa Terrell,NA,UGA,NA,21,NA,3.06,NA,NA,-83.3576986,33.89077163,6/10/24,13:14:00,2024,NA,3/18/24,,GF4,60
37,c2e1ea44-95a1-4a5f-830a-670c04285dc3,6/10/24 13:16,vkinney_USG,6/10/24 13:16,vkinney_USG,6/10/24 13:16,Vanessa Terrell,NA,UGA,NA,21,NA,4.66,NA,NA,-83.35768143,33.89077553,6/10/24,13:16:00,2024,NA,3/18/24,,GF4,60
38,7b86662e-d403-4bae-b393-b9043ae3b115,6/10/24 13:17,vkinney_USG,6/10/24 13:17,vkinney_USG,6/10/24 13:16,Vanessa Terrell,NA,UGA,NA,21,NA,3.48,NA,NA,-83.35768044,33.89077719,6/10/24,13:16:00,2024,NA,3/18/24,,GF4,60
39,c3ca6a18-a162-4672-94a9-6ef18ee26726,6/10/24 13:17,vkinney_USG,6/10/24 13:17,vkinney_USG,6/10/24 13:17,Vanessa Terrell,NA,UGA,NA,21,NA,2.77,NA,NA,-83.35768044,33.89077719,6/10/24,13:17:00,2024,NA,3/18/24,,GF4,60
40,3b05f548-fd62-4f85-a80a-d4072ab6bbe8,6/10/24 13:17,vkinney_USG,6/10/24 13:17,vkinney_USG,6/10/24 13:17,Vanessa Terrell,NA,UGA,NA,21,NA,3.09,NA,NA,-83.35764042,33.89077025,6/10/24,13:17:00,2024,NA,3/18/24,,GF4,60
41,21073cc9-87ea-4d3b-8e4c-75f4a286ed8e,6/10/24 13:18,vkinney_USG,6/10/24 13:18,vkinney_USG,6/10/24 13:18,Vanessa Terrell,NA,UGA,NA,21,NA,4.91,NA,NA,-83.35764021,33.89077057,6/10/24,13:18:00,2024,NA,3/18/24,,GF4,60
61,79d1fd68-3384-47f5-a1ec-2d837cf19f74,6/12/24 12:47,vkinney_USG,6/12/24 12:47,vkinney_USG,6/12/24 12:45,Vanessa Terrell,NA,UGA,NA,21,NA,4.1,NA,NA,-83.35767689,33.8907727,6/12/24,12:45:00,2024,NA,3/18/24,,GF4,60
62,1a811dda-2238-460a-80fc-7a6107b22cd9,6/12/24 12:48,vkinney_USG,6/12/24 12:48,vkinney_USG,6/12/24 12:47,Vanessa Terrell,NA,UGA,NA,21,NA,3.8,NA,NA,-83.35767671,33.89080791,6/12/24,12:47:00,2024,NA,3/18/24,,GF4,60
63,b4fdba49-f3b5-415e-9a64-e65e5c83ba7e,6/12/24 12:49,vkinney_USG,6/12/24 12:49,vkinney_USG,6/12/24 12:48,Vanessa Terrell,NA,UGA,NA,21,NA,3.76,NA,NA,-83.35766647,33.89077772,6/12/24,12:48:00,2024,NA,3/18/24,,GF4,60
64,782e02a5-ef0e-45ed-be90-08aa6652b22b,6/12/24 12:49,vkinney_USG,6/12/24 12:49,vkinney_USG,6/12/24 12:49,Vanessa Terrell,NA,UGA,NA,21,NA,2.72,NA,NA,-83.35767893,33.89076093,6/12/24,12:49:00,2024,NA,3/18/24,,GF4,60
65,8ccc016a-7759-4dee-9693-386658566eb4,6/12/24 12:50,vkinney_USG,6/12/24 12:50,vkinney_USG,6/12/24 12:50,Vanessa Terrell,NA,UGA,NA,21,NA,5.33,NA,NA,-83.35768124,33.89077027,6/12/24,12:50:00,2024,NA,3/18/24,,GF4,60
66,b889bf2c-4d57-4f95-830e-05cf149f95ad,6/12/24 12:50,vkinney_USG,6/12/24 12:50,vkinney_USG,6/12/24 12:50,Vanessa Terrell,NA,UGA,NA,21,NA,3.56,NA,NA,-83.35771835,33.89075694,6/12/24,12:50:00,2024,NA,3/18/24,,GF4,60
67,2edb9dd9-834b-4622-b385-ca67d09d1610,6/12/24 12:51,vkinney_USG,6/12/24 12:51,vkinney_USG,6/12/24 12:51,Vanessa Terrell,NA,UGA,NA,21,NA,3.46,NA,NA,-83.35771103,33.89075487,6/12/24,12:51:00,2024,NA,3/18/24,,GF4,60
68,3ccfd7b8-8a92-4213-8e56-951986425436,6/12/24 12:51,vkinney_USG,6/12/24 12:51,vkinney_USG,6/12/24 12:51,Vanessa Terrell,NA,UGA,NA,21,NA,4.31,NA,NA,-83.35771632,33.89075025,6/12/24,12:51:00,2024,NA,3/18/24,,GF4,60
126,cb14d412-d3bb-4457-a48e-74dcd8269668,6/14/24 14:03,agc93487_USG,6/14/24 14:03,agc93487_USG,6/14/24 14:02,Andie Crenshaw,NA,UGA,NA,21,NA,3.25,NA,NA,-83.35768323,33.89075679,6/14/24,14:02:00,2024,NA,3/18/24,,GF4,60
127,865d5878-e3d8-4ffd-bbb1-13678ff04c23,6/14/24 14:04,agc93487_USG,6/14/24 14:04,agc93487_USG,6/14/24 14:03,Andie Crenshaw,NA,UGA,NA,21,NA,3.26,NA,NA,-83.35768323,33.89075679,6/14/24,14:03:00,2024,NA,3/18/24,,GF4,60
128,7ba8f7aa-d4fe-4533-95a5-680b7a16f7bb,6/14/24 14:05,agc93487_USG,6/14/24 14:05,agc93487_USG,6/14/24 14:05,Andie Crenshaw,NA,UGA,NA,21,NA,5.62,NA,NA,-83.35768323,33.89075679,6/14/24,14:05:00,2024,NA,3/18/24,,GF4,60
129,1d3ea65a-3746-49a9-b8ae-d0dc259c74c3,6/14/24 14:05,agc93487_USG,6/14/24 14:05,agc93487_USG,6/14/24 14:05,Andie Crenshaw,NA,UGA,NA,21,NA,6.14,NA,NA,-83.35768323,33.89075679,6/14/24,14:05:00,2024,NA,3/18/24,,GF4,60
130,77596148-0826-45cc-abbd-783b238c3608,6/14/24 14:07,agc93487_USG,6/14/24 14:07,agc93487_USG,6/14/24 14:06,Andie Crenshaw,NA,UGA,NA,21,NA,3.53,NA,NA,-83.35768323,33.89075679,6/14/24,14:06:00,2024,NA,3/18/24,,GF4,60
131,54929dfe-50df-487c-9e19-a8e0a879e840,6/14/24 14:07,agc93487_USG,6/14/24 14:07,agc93487_USG,6/14/24 14:07,Andie Crenshaw,NA,UGA,NA,21,NA,5.33,NA,NA,-83.35768323,33.89075679,6/14/24,14:07:00,2024,NA,3/18/24,,GF4,60
132,896bbd1a-1760-484f-b753-7a1ddd77edb2,6/14/24 14:08,agc93487_USG,6/14/24 14:08,agc93487_USG,6/14/24 14:08,Andie Crenshaw,NA,UGA,NA,21,NA,3.6,NA,NA,-83.35768323,33.89075679,6/14/24,14:08:00,2024,NA,3/18/24,,GF4,60
133,bf263387-7608-48ac-accd-20a02efe7fd3,6/14/24 14:09,agc93487_USG,6/14/24 14:09,agc93487_USG,6/14/24 14:08,Andie Crenshaw,NA,UGA,NA,21,NA,5.94,NA,NA,-83.35768323,33.89075679,6/14/24,14:08:00,2024,NA,3/18/24,,GF4,60
134,95c8c91a-8eb0-4736-a883-7952c237352f,6/14/24 14:09,agc93487_USG,6/14/24 14:09,agc93487_USG,6/14/24 14:09,Andie Crenshaw,NA,UGA,NA,21,NA,2.64,NA,NA,-83.35768323,33.89075679,6/14/24,14:09:00,2024,NA,3/18/24,,GF4,60
148,02c41c9f-0973-40bb-a8b0-d14db1f1171e,6/17/24 0:51,kfh39602_USG,6/17/24 0:51,kfh39602_USG,6/16/24 22:16,Kristina Hefferle,NA,UGA,NA,21,NA,5.37,NA,NA,-83.35768017,33.89077359,6/17/24,22:16:00,2024,NA,3/18/24,,GF4,60
182,a8bdfd7c-40f2-4266-8c68-f8820823b806,6/17/24 13:45,vkinney_USG,6/17/24 13:45,vkinney_USG,6/17/24 13:44,Vanessa Terrell,NA,UGA,NA,21,NA,4.05,NA,NA,-83.35769787,33.89077996,6/17/24,13:44:00,2024,NA,3/18/24,,GF4,60
183,27a4f18e-e4b6-404b-b406-fd3e2c5fc468,6/17/24 13:45,vkinney_USG,6/17/24 13:45,vkinney_USG,6/17/24 13:45,Vanessa Terrell,NA,UGA,NA,21,NA,5.88,NA,NA,-83.35769926,33.89080636,6/17/24,13:45:00,2024,NA,3/18/24,,GF4,60
184,7f77233e-9176-41d6-8a34-dab687eb1bd9,6/17/24 13:46,vkinney_USG,6/17/24 13:46,vkinney_USG,6/17/24 13:46,Vanessa Terrell,NA,UGA,NA,21,NA,3.35,NA,NA,-83.35770917,33.89080759,6/17/24,13:46:00,2024,NA,3/18/24,,GF4,60
185,2e826527-61c8-40ac-9bf1-edc228c11ca1,6/17/24 13:46,vkinney_USG,6/17/24 13:46,vkinney_USG,6/17/24 13:46,Vanessa Terrell,NA,UGA,NA,21,NA,3.21,NA,NA,-83.35770917,33.89080759,6/17/24,13:46:00,2024,NA,3/18/24,,GF4,60
186,6cba688f-4e38-46a5-b171-70150bd58354,6/17/24 13:46,vkinney_USG,6/17/24 13:46,vkinney_USG,6/17/24 13:46,Vanessa Terrell,NA,UGA,NA,21,NA,3.67,NA,NA,-83.35772569,33.89083015,6/17/24,13:46:00,2024,NA,3/18/24,,GF4,60
260,a15fd9c2-45c1-4fc4-8c7d-c660db84468a,6/17/24 14:51,vkinney_USG,6/17/24 14:51,vkinney_USG,6/17/24 14:50,Vanessa Terrell,NA,UGA,NA,21,NA,4.25,NA,NA,-83.35767058,33.89078763,6/17/24,14:50:00,2024,NA,3/18/24,,GF4,60
261,ae2bd9ee-2cb1-4e86-a730-b8bb86c0246c,6/17/24 14:52,vkinney_USG,6/17/24 14:52,vkinney_USG,6/17/24 14:51,Vanessa Terrell,NA,UGA,NA,21,NA,4.94,NA,NA,-83.35765862,33.89079278,6/17/24,14:51:00,2024,NA,3/18/24,,GF4,60
262,f8bd9ccb-fa33-4603-a5ba-6ec220e1f1a2,6/17/24 14:52,vkinney_USG,6/17/24 14:52,vkinney_USG,6/17/24 14:52,Vanessa Terrell,NA,UGA,NA,21,NA,3.97,NA,NA,-83.35767502,33.89075924,6/17/24,14:52:00,2024,NA,3/18/24,,GF4,60
264,21f6f536-4132-425c-bd69-bcaa6b833acb,6/17/24 14:54,vkinney_USG,6/17/24 14:54,vkinney_USG,6/17/24 14:54,Vanessa Terrell,NA,UGA,NA,21,NA,5.79,NA,NA,-83.35769227,33.89078038,6/17/24,14:54:00,2024,NA,3/18/24,,GF4,60
355,d68d170b-8657-4227-a127-e4a71a1199c5,6/19/24 14:19,cjn07548_USG,6/19/24 14:19,cjn07548_USG,6/19/24 14:19,Corrie Navis,NA,UGA,NA,21,NA,3.52,NA,NA,-83.35759346,33.89077035,6/19/24,14:19:00,2024,NA,3/18/24,,GF4,60
373,6fd09abd-87dc-4dc7-9b4a-d4e768999ac0,6/19/24 14:31,cjn07548_USG,6/19/24 14:31,cjn07548_USG,6/19/24 14:30,Corrie Navis,NA,UGA,NA,21,NA,5,NA,NA,-83.35765744,33.89080731,6/19/24,14:30:00,2024,NA,3/18/24,,GF4,60
408,5143f6d5-ec4f-4aec-9ecb-7b7d0d76e641,6/21/24 12:26,agc93487_USG,6/21/24 12:26,agc93487_USG,6/21/24 12:26,Andie Crenshaw,NA,UGA,NA,21,NA,4.29,NA,NA,-83.35766794,33.89080354,6/21/24,12:26:00,2024,NA,3/18/24,,GF4,60
409,938d388e-9a43-4264-9870-68be9a7de073,6/21/24 12:27,agc93487_USG,6/21/24 12:27,agc93487_USG,6/21/24 12:27,Andie Crenshaw,NA,UGA,NA,21,NA,3.32,NA,NA,-83.35766794,33.89080354,6/21/24,12:27:00,2024,NA,3/18/24,,GF4,60
410,f2df469e-95df-4779-8245-5c872f4209a3,6/21/24 12:27,agc93487_USG,6/21/24 12:27,agc93487_USG,6/21/24 12:27,Andie Crenshaw,NA,UGA,NA,21,NA,6.14,NA,NA,-83.35766794,33.89080354,6/21/24,12:27:00,2024,NA,3/18/24,,GF4,60
625,34da0770-88b0-458e-88af-0f785070b2d2,6/24/24 14:02,agc93487_USG,6/24/24 14:02,agc93487_USG,6/24/24 13:59,Andie Crenshaw,NA,UGA,NA,21,NA,3.41,NA,NA,-83.35767142,33.89074438,6/24/24,13:59:00,2024,NA,3/18/24,,GF4,60
685,8089cc68-066c-403e-8ac6-b7f33190f1af,6/26/24 13:01,ek30648_USG,6/26/24 13:01,ek30648_USG,6/26/24 10:51,Corrie Navis,NA,UGA,NA,21,NA,5.34,NA,NA,-83.35766349,33.89074689,6/26/24,10:51:00,2024,NA,3/18/24,,GF4,60
723,7022e4e7-0a6b-4e73-b9b1-c4ebb9f778da,6/26/24 13:35,ek30648_USG,6/26/24 13:35,ek30648_USG,6/26/24 13:28,Eva Kerr,NA,UGA,NA,21,NA,5.4,NA,NA,-83.35766069,33.89082668,6/26/24,13:28:00,2024,NA,3/18/24,,GF4,60
801,d5c7b8b7-5faf-43a3-9bdf-c6e99f73e7ea,6/28/24 12:48,agc93487_USG,6/28/24 12:48,agc93487_USG,6/28/24 12:29,Andie Crenshaw,NA,UGA,NA,21,NA,7.12,NA,NA,-83.35766407,33.89078135,6/28/24,12:29:00,2024,NA,3/18/24,,GF4,60
802,2b3f89cd-781d-4fd7-8761-e14da2c56ccc,6/28/24 12:48,agc93487_USG,6/28/24 12:48,agc93487_USG,6/28/24 12:30,Andie Crenshaw,NA,UGA,NA,21,NA,7.15,NA,NA,-83.35765483,33.89076143,6/28/24,12:30:00,2024,NA,3/18/24,,GF4,60
891,27fe93ca-db67-4679-8125-cd1b3fb6410b,7/1/24 12:39,ek30648_USG,7/1/24 12:39,ek30648_USG,7/1/24 12:16,Eva Kerr,NA,UGA,NA,21,NA,6.18,NA,NA,-83.35770776,33.89076223,7/1/24,12:16:00,2024,NA,3/18/24,,GF4,60
931,e820e252-918f-49ea-96ac-4a7e85e02dc0,7/1/24 13:21,ek30648_USG,7/1/24 13:21,ek30648_USG,7/1/24 12:58,Eva Kerr,NA,UGA,NA,21,NA,6.65,NA,NA,-83.35771063,33.8907365,7/1/24,12:58:00,2024,NA,3/18/24,,GF4,60
944,5b4a869a-d106-4988-9824-b88f73ebfd71,7/1/24 13:21,ek30648_USG,7/1/24 13:21,ek30648_USG,7/1/24 13:07,Eva Kerr,NA,UGA,NA,21,NA,7.58,NA,NA,-83.35764918,33.89076047,7/1/24,13:07:00,2024,NA,3/18/24,,GF4,60
945,f379c70f-ebe0-439c-ba5d-549ff689048d,7/1/24 13:21,ek30648_USG,7/1/24 13:21,ek30648_USG,7/1/24 13:08,Eva Kerr,NA,UGA,NA,21,NA,6.25,NA,NA,-83.35767878,33.89076979,7/1/24,13:08:00,2024,NA,3/18/24,,GF4,60
1022,c611ef0a-fe6f-4371-b027-f54d33631204,7/3/24 12:06,ccarter_USG,7/3/24 12:06,ccarter_USG,7/3/24 12:06,Vanessa Terrell,NA,UGA,NA,21,NA,7.58,NA,NA,-83.35768232,33.89075731,7/3/24,12:06:00,2024,NA,3/18/24,,GF4,60
1023,5ffd4540-8e61-4d93-bbf1-4fb0079f0656,7/3/24 12:07,ccarter_USG,7/3/24 12:07,ccarter_USG,7/3/24 12:06,Vanessa Terrell,NA,UGA,NA,21,NA,7.06,NA,NA,-83.35768232,33.89075731,7/3/24,12:06:00,2024,NA,3/18/24,,GF4,60
1181,62d6287d-7e73-43ab-9305-dc786b8e029b,7/15/24 14:09,cjn07548_USG,7/15/24 14:09,cjn07548_USG,7/15/24 13:52,Corrie Navis,NA,UGA,NA,21,NA,9.16,NA,NA,-83.3577472,33.89083669,7/15/24,13:52:00,2024,NA,3/18/24,,GF4,60
10,94ceaa78-a3be-49b3-9f70-7c4e73cff0e0,6/10/24 12:57,vkinney_USG,6/10/24 12:57,vkinney_USG,6/10/24 12:56,Vanessa Terrell,NA,UGA,NA,22,NA,5.16,NA,NA,-83.35768743,33.8907287,6/10/24,12:56:00,2024,NA,3/18/24,,GF4,60
47,5405d393-3db0-4dab-ac7b-d7ce72dcdd59,6/12/24 12:39,vkinney_USG,6/12/24 12:39,vkinney_USG,6/12/24 12:37,Vanessa Terrell,NA,UGA,NA,22,NA,5.74,NA,NA,-83.35765977,33.89075711,6/12/24,12:37:00,2024,NA,3/18/24,,GF4,60
48,04e3d597-9362-41ac-a48e-2c7e26e94596,6/12/24 12:39,vkinney_USG,6/12/24 12:39,vkinney_USG,6/12/24 12:39,Vanessa Terrell,NA,UGA,NA,22,NA,5.13,NA,NA,-83.35768718,33.89077812,6/12/24,12:39:00,2024,NA,3/18/24,,GF4,60
119,8a506cf8-ed90-4125-92e3-5b4790e91e95,6/14/24 13:57,agc93487_USG,6/14/24 13:57,agc93487_USG,6/14/24 13:56,Andie Crenshaw,NA,UGA,NA,22,NA,5.72,NA,NA,-83.35768281,33.89080026,6/14/24,13:56:00,2024,NA,3/18/24,,GF4,60
120,c2cb2c75-1268-48dd-b9aa-84879a259007,6/14/24 13:57,agc93487_USG,6/14/24 13:57,agc93487_USG,6/14/24 13:57,Andie Crenshaw,NA,UGA,NA,22,NA,6.6,NA,NA,-83.35768323,33.89075679,6/14/24,13:57:00,2024,NA,3/18/24,,GF4,60
121,924ea19f-5747-481c-9f30-99b6da53aef5,6/14/24 13:58,agc93487_USG,6/14/24 13:58,agc93487_USG,6/14/24 13:58,Andie Crenshaw,NA,UGA,NA,22,NA,5.45,NA,NA,-83.35768323,33.89075679,6/14/24,13:58:00,2024,NA,3/18/24,,GF4,60
122,3d4c470f-4efa-41a2-ae95-ef53bad40417,6/14/24 13:59,agc93487_USG,6/14/24 13:59,agc93487_USG,6/14/24 13:59,Andie Crenshaw,NA,UGA,NA,22,NA,5.01,NA,NA,-83.35768323,33.89075679,6/14/24,13:59:00,2024,NA,3/18/24,,GF4,60
141,d0c05eb9-15a4-42d4-befb-ab3035abe759,6/14/24 15:22,agc93487_USG,6/14/24 15:22,agc93487_USG,6/14/24 15:21,Andie Crenshaw,NA,UGA,NA,22,NA,7,NA,NA,-83.35769851,33.8907625,6/14/24,15:21:00,2024,NA,3/18/24,,GF4,60
152,bd88bc63-4977-4714-af80-b18463a9aa2c,6/17/24 0:51,kfh39602_USG,6/17/24 0:51,kfh39602_USG,6/16/24 23:07,Kristina Hefferle,NA,UGA,NA,22,NA,6.3,NA,NA,-83.35770277,33.89078722,6/17/24,23:07:00,2024,NA,3/18/24,,GF4,60
153,c30c6608-5175-4d22-b1eb-d5a9fddbbd63,6/17/24 0:51,kfh39602_USG,6/17/24 0:51,kfh39602_USG,6/16/24 23:09,Kristina Hefferle,NA,UGA,NA,22,NA,5.67,NA,NA,-83.35770277,33.89078722,6/17/24,23:09:00,2024,NA,3/18/24,,GF4,60
202,aa1cd6a2-3e53-4d79-b1b4-d11a69caa169,6/17/24 14:04,vkinney_USG,6/17/24 14:04,vkinney_USG,6/17/24 14:03,Vanessa Terrell,NA,UGA,NA,22,NA,6.2,NA,NA,-83.35768524,33.89075726,6/17/24,14:03:00,2024,NA,3/18/24,,GF4,60
203,f97985df-7239-498a-9b8d-5a204202a7eb,6/17/24 14:04,vkinney_USG,6/17/24 14:04,vkinney_USG,6/17/24 14:04,Vanessa Terrell,NA,UGA,NA,22,NA,6.49,NA,NA,-83.35770235,33.89078231,6/17/24,14:04:00,2024,NA,3/18/24,,GF4,60
204,faaf0105-5994-44e8-a9fd-ec9941af1992,6/17/24 14:04,vkinney_USG,6/17/24 14:04,vkinney_USG,6/17/24 14:04,Vanessa Terrell,NA,UGA,NA,22,NA,5.44,NA,NA,-83.35769031,33.89079051,6/17/24,14:04:00,2024,NA,3/18/24,,GF4,60
268,88fc01ed-531d-4dd3-ae2c-23540b258e4f,6/17/24 14:58,vkinney_USG,6/17/24 14:58,vkinney_USG,6/17/24 14:58,Vanessa Terrell,NA,UGA,NA,22,NA,5.64,NA,NA,-83.35765719,33.89082227,6/17/24,14:58:00,2024,NA,3/18/24,,GF4,60
362,eeb92206-bdb8-4fac-adae-ca109c755877,6/19/24 14:23,cjn07548_USG,6/19/24 14:23,cjn07548_USG,6/19/24 14:22,Corrie Navis,NA,UGA,NA,22,NA,4.88,NA,NA,-83.35762399,33.89080317,6/19/24,14:22:00,2024,NA,3/18/24,,GF4,60
363,0202603e-e6f9-4330-9c1e-a866f6223611,6/19/24 14:23,cjn07548_USG,6/19/24 14:23,cjn07548_USG,6/19/24 14:23,Corrie Navis,NA,UGA,NA,22,NA,6.13,NA,NA,-83.35768397,33.89079568,6/19/24,14:23:00,2024,NA,3/18/24,,GF4,60
