Species,AnimalID#,clutch,date eggs hatched,tank,stocking density,Year,Date.stocked,Date.metamorphosed,Days.to.metamorphosis,Mass.g.metamorphosed,Mark,Fate.comments,date.alpha.tag.was.inserted
Rcap-,2195,na,2/25/13,10,100,2013,3/7/13,6/16/13,101,3.23,2500,,not applicable
Rcap-,2196,na,2/25/13,10,100,2013,3/7/13,6/16/13,101,3.23,2500,,not applicable
Rcap-,2197,na,2/25/13,10,100,2013,3/7/13,6/16/13,101,4.39,2500,,not applicable
Rcap-,2198,na,2/25/13,10,100,2013,3/7/13,6/16/13,101,3.89,2500,,not applicable
Rcap-,2199,na,2/25/13,10,100,2013,3/7/13,6/16/13,101,4.48,2500,,not applicable
Rcap-,2200,na,2/25/13,10,100,2013,3/7/13,6/16/13,101,4.67,2500,,not applicable
Rcap-,2201,na,2/25/13,10,100,2013,3/7/13,6/16/13,101,3.82,2500,,not applicable
Rcap-,2217,na,2/25/13,10,100,2013,3/7/13,6/17/13,102,3.59,2500,,not applicable
Rcap-,2218,na,2/25/13,10,100,2013,3/7/13,6/17/13,102,4.09,2500,,not applicable
Rcap-,2301,na,2/25/13,10,100,2013,3/7/13,6/18/13,103,3.83,2500,,not applicable
Rcap-,2302,na,2/25/13,10,100,2013,3/7/13,6/18/13,103,4.44,2500,,not applicable
Rcap-,2303,na,2/25/13,10,100,2013,3/7/13,6/18/13,103,3.88,2500,,not applicable
Rcap-,2304,na,2/25/13,10,100,2013,3/7/13,6/18/13,103,3.87,2500,,not applicable
Rcap-,2305,na,2/25/13,10,100,2013,3/7/13,6/18/13,103,5.42,2500,,not applicable
Rcap-,2306,na,2/25/13,10,100,2013,3/7/13,6/18/13,103,4.2,2500,,not applicable
Rcap-,2307,na,2/25/13,10,100,2013,3/7/13,6/18/13,103,4.09,2500,,not applicable
Rcap-,2308,na,2/25/13,10,100,2013,3/7/13,6/18/13,103,3.78,2500,,not applicable
Rcap-,2318,na,2/25/13,10,100,2013,3/7/13,6/19/13,104,3.75,2500,,not applicable
Rcap-,2319,na,2/25/13,10,100,2013,3/7/13,6/19/13,104,3.45,2500,,not applicable
Rcap-,2320,na,2/25/13,10,100,2013,3/7/13,6/19/13,104,3.59,2500,,not applicable
Rcap-,2321,na,2/25/13,10,100,2013,3/7/13,6/19/13,104,3.6,2500,,not applicable
Rcap-,2322,na,2/25/13,10,100,2013,3/7/13,6/19/13,104,3.53,2500,,not applicable
Rcap-,2323,na,2/25/13,10,100,2013,3/7/13,6/19/13,104,3.44,2500,escaped,not applicable
Rcap-,2324,na,2/25/13,10,100,2013,3/7/13,6/19/13,104,3.86,2500,,not applicable
Rcap-,2325,na,2/25/13,10,100,2013,3/7/13,6/19/13,104,4.14,2500,,not applicable
Rcap-,2389,na,2/25/13,10,100,2013,3/7/13,6/21/13,106,3.05,2500,,not applicable
Rcap-,2390,na,2/25/13,10,100,2013,3/7/13,6/21/13,106,3.2,2500,,not applicable
Rcap-,2391,na,2/25/13,10,100,2013,3/7/13,6/21/13,106,4.18,2500,,not applicable
Rcap-,2392,na,2/25/13,10,100,2013,3/7/13,6/21/13,106,3.23,2500,,not applicable
Rcap-,2393,na,2/25/13,10,100,2013,3/7/13,6/21/13,106,2.76,2500,,not applicable
Rcap-,2394,na,2/25/13,10,100,2013,3/7/13,6/21/13,106,3.09,2500,,not applicable
Rcap-,2395,na,2/25/13,10,100,2013,3/7/13,6/21/13,106,3.02,2500,,not applicable
Rcap-,2396,na,2/25/13,10,100,2013,3/7/13,6/21/13,106,3.5,2500,,not applicable
Rcap-,2397,na,2/25/13,10,100,2013,3/7/13,6/23/13,108,2.79,2500,,not applicable
Rcap-,2398,na,2/25/13,10,100,2013,3/7/13,6/23/13,108,4.23,2500,,not applicable
Rcap-,2399,na,2/25/13,10,100,2013,3/7/13,6/23/13,108,3.77,2500,,not applicable
Rcap-,2400,na,2/25/13,10,100,2013,3/7/13,6/23/13,108,4.09,2500,,not applicable
Rcap-,2401,na,2/25/13,10,100,2013,3/7/13,6/23/13,108,3.39,2500,,not applicable
Rcap-,2402,na,2/25/13,10,100,2013,3/7/13,6/23/13,108,4.32,2500,,not applicable
Rcap-,2455,na,2/25/13,10,100,2013,3/7/13,6/23/13,108,5.05,2500,,not applicable
Rcap-,2456,na,2/25/13,10,100,2013,3/7/13,6/23/13,108,2.9,2500,,not applicable
Rcap-,2457,na,2/25/13,10,100,2013,3/7/13,6/23/13,108,3.45,2500,,not applicable
Rcap-,2485,na,2/25/13,10,100,2013,3/7/13,6/26/13,111,4.27,2500,,not applicable
Rcap-,2486,na,2/25/13,10,100,2013,3/7/13,6/26/13,111,2.62,2500,,not applicable
Rcap-,2487,na,2/25/13,10,100,2013,3/7/13,6/26/13,111,3.23,2500,,not applicable
Rcap-,2488,na,2/25/13,10,100,2013,3/7/13,6/26/13,111,3.85,2500,,not applicable
Rcap-,2489,na,2/25/13,10,100,2013,3/7/13,6/26/13,111,3.83,2500,,not applicable
Rcap-,2490,na,2/25/13,10,100,2013,3/7/13,6/26/13,111,4.26,2500,,not applicable
Rcap-,2576,na,2/25/13,10,100,2013,3/7/13,6/30/13,115,6.2,2500,,not applicable
Rcap-,2577,na,2/25/13,10,100,2013,3/7/13,6/30/13,115,4.39,2500,,not applicable
Rcap-,2601,na,2/25/13,10,100,2013,3/7/13,7/2/13,117,5.45,2500,,not applicable
Rcap-,2615,na,2/25/13,10,100,2013,3/7/13,7/4/13,119,6.14,2500,,not applicable
Rcap-,2616,na,2/25/13,10,100,2013,3/7/13,7/4/13,119,5.12,2500,,not applicable
Rcap-,2630,na,2/25/13,10,100,2013,3/7/13,7/5/13,120,6.72,2500,,not applicable
Rcap-,2631,na,2/25/13,10,100,2013,3/7/13,7/5/13,120,6.12,2500,,not applicable
Rcap-,2645,na,2/25/13,10,100,2013,3/7/13,7/7/13,122,5.72,2500,,not applicable
Rcap-,2646,na,2/25/13,10,100,2013,3/7/13,7/7/13,122,5.12,2500,,not applicable
Rcap-,2647,na,2/25/13,10,100,2013,3/7/13,7/7/13,122,5.64,2500,,not applicable
Rcap-,2648,na,2/25/13,10,100,2013,3/7/13,7/7/13,122,5.75,2500,,not applicable
Rcap-,2666,na,2/25/13,10,100,2013,3/7/13,7/11/13,126,6.29,2500,,not applicable
Rcap-,2680,na,2/25/13,10,100,2013,3/7/13,7/15/13,130,6.9,2500,,not applicable
Rcap-,2714,na,2/25/13,10,100,2013,3/7/13,7/29/13,144,7.04,2500,,not applicable
Rcap-,1843,na,2/25/13,11,145,2013,3/7/13,6/11/13,96,4.7,2500,,not applicable
Rcap-,1844,na,2/25/13,11,145,2013,3/7/13,6/11/13,96,3.77,2500,,not applicable
Rcap-,1845,na,2/25/13,11,145,2013,3/7/13,6/11/13,96,3.7,2500,,not applicable
Rcap-,1846,na,2/25/13,11,145,2013,3/7/13,6/11/13,96,4.42,2500,,not applicable
Rcap-,1847,na,2/25/13,11,145,2013,3/7/13,6/11/13,96,4.75,2500,,not applicable
Rcap-,1848,na,2/25/13,11,145,2013,3/7/13,6/11/13,96,4.89,2500,,not applicable
Rcap-,1849,na,2/25/13,11,145,2013,3/7/13,6/11/13,96,4.15,2500,,not applicable
Rcap-,1850,na,2/25/13,11,145,2013,3/7/13,6/11/13,96,3.66,2500,,not applicable
Rcap-,1851,na,2/25/13,11,145,2013,3/7/13,6/11/13,96,3.35,2500,,not applicable
Rcap-,1852,na,2/25/13,11,145,2013,3/7/13,6/11/13,96,3.24,2500,,not applicable
Rcap-,1869,na,2/25/13,11,145,2013,3/7/13,6/12/13,97,3.75,2500,,not applicable
Rcap-,1870,na,2/25/13,11,145,2013,3/7/13,6/12/13,97,4.58,2500,,not applicable
Rcap-,1871,na,2/25/13,11,145,2013,3/7/13,6/12/13,97,5.13,2500,,not applicable
Rcap-,1872,na,2/25/13,11,145,2013,3/7/13,6/12/13,97,4.39,2500,,not applicable
Rcap-,1873,na,2/25/13,11,145,2013,3/7/13,6/12/13,97,3.54,2500,,not applicable
Rcap-,1874,na,2/25/13,11,145,2013,3/7/13,6/12/13,97,4.75,2500,,not applicable
Rcap-,1875,na,2/25/13,11,145,2013,3/7/13,6/12/13,97,3.47,2500,,not applicable
Rcap-,2077,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.92,2500,,not applicable
Rcap-,2078,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.84,2500,,not applicable
Rcap-,2079,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.76,2500,,not applicable
Rcap-,2080,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,4.46,2500,,not applicable
Rcap-,2081,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,4.05,2500,,not applicable
Rcap-,2082,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.08,2500,,not applicable
Rcap-,2083,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.73,2500,,not applicable
Rcap-,2084,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,4.21,2500,,not applicable
Rcap-,2085,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.04,2500,,not applicable
Rcap-,2086,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.72,2500,,not applicable
Rcap-,2087,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,4.15,2500,,not applicable
Rcap-,2088,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,4.54,2500,,not applicable
Rcap-,2089,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.87,2500,,not applicable
Rcap-,2090,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.29,2500,,not applicable
Rcap-,2091,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,4.49,2500,,not applicable
Rcap-,2092,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,4.25,2500,,not applicable
Rcap-,2093,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.75,2500,,not applicable
Rcap-,2094,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,4.56,2500,,not applicable
Rcap-,2095,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,4.5,2500,,not applicable
Rcap-,2096,na,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.41,2500,,not applicable
Rcap-,2202,na,2/25/13,11,145,2013,3/7/13,6/16/13,101,3.3,2500,,not applicable
Rcap-,2203,na,2/25/13,11,145,2013,3/7/13,6/16/13,101,4.04,2500,,not applicable
Rcap-,2204,na,2/25/13,11,145,2013,3/7/13,6/16/13,101,3.6,2500,,not applicable
Rcap-,2205,na,2/25/13,11,145,2013,3/7/13,6/16/13,101,3.64,2500,,not applicable
Rcap-,2206,na,2/25/13,11,145,2013,3/7/13,6/16/13,101,4.09,2500,,not applicable
Rcap-,2207,na,2/25/13,11,145,2013,3/7/13,6/16/13,101,3.9,2500,,not applicable
Rcap-,2208,na,2/25/13,11,145,2013,3/7/13,6/16/13,101,3.85,2500,,not applicable
Rcap-,2209,na,2/25/13,11,145,2013,3/7/13,6/16/13,101,3.77,2500,,not applicable
Rcap-,2210,na,2/25/13,11,145,2013,3/7/13,6/16/13,101,4.04,2500,,not applicable
Rcap-,2219,na,2/25/13,11,145,2013,3/7/13,6/17/13,102,4.12,2500,,not applicable
Rcap-,2220,na,2/25/13,11,145,2013,3/7/13,6/17/13,102,3.89,2500,,not applicable
Rcap-,2221,na,2/25/13,11,145,2013,3/7/13,6/17/13,102,3.37,2500,,not applicable
Rcap-,2294,na,2/25/13,11,145,2013,3/7/13,6/18/13,103,4.53,2500,,not applicable
Rcap-,2295,na,2/25/13,11,145,2013,3/7/13,6/18/13,103,4.37,2500,,not applicable
Rcap-,2296,na,2/25/13,11,145,2013,3/7/13,6/18/13,103,3.34,2500,,not applicable
Rcap-,2297,na,2/25/13,11,145,2013,3/7/13,6/18/13,103,4.84,2500,,not applicable
Rcap-,2310,na,2/25/13,11,145,2013,3/7/13,6/19/13,104,3.83,2500,,not applicable
Rcap-,2374,na,2/25/13,11,145,2013,3/7/13,6/21/13,106,3.49,2500,,not applicable
Rcap-,2375,na,2/25/13,11,145,2013,3/7/13,6/21/13,106,3.37,2500,,not applicable
Rcap-,2376,na,2/25/13,11,145,2013,3/7/13,6/21/13,106,3.02,2500,,not applicable
Rcap-,2377,na,2/25/13,11,145,2013,3/7/13,6/21/13,106,3.39,2500,,not applicable
Rcap-,2378,na,2/25/13,11,145,2013,3/7/13,6/21/13,106,2.9,2500,,not applicable
Rcap-,2458,na,2/25/13,11,145,2013,3/7/13,6/23/13,108,4.79,2500,,not applicable
Rcap-,2459,na,2/25/13,11,145,2013,3/7/13,6/23/13,108,4.68,2500,,not applicable
Rcap-,2460,na,2/25/13,11,145,2013,3/7/13,6/23/13,108,3.41,2500,,not applicable
Rcap-,2461,na,2/25/13,11,145,2013,3/7/13,6/23/13,108,4.23,2500,,not applicable
Rcap-,2462,na,2/25/13,11,145,2013,3/7/13,6/23/13,108,4.46,2500,,not applicable
Rcap-,2463,na,2/25/13,11,145,2013,3/7/13,6/23/13,108,3.78,2500,,not applicable
Rcap-,2464,na,2/25/13,11,145,2013,3/7/13,6/23/13,108,3.89,2500,,not applicable
Rcap-,2465,na,2/25/13,11,145,2013,3/7/13,6/23/13,108,4.28,2500,,not applicable
Rcap-,2466,na,2/25/13,11,145,2013,3/7/13,6/23/13,108,3.24,2500,,not applicable
Rcap-,2467,na,2/25/13,11,145,2013,3/7/13,6/23/13,108,4.06,2500,,not applicable
Rcap-,2468,na,2/25/13,11,145,2013,3/7/13,6/23/13,108,3.51,2500,,not applicable
Rcap-,2469,na,2/25/13,11,145,2013,3/7/13,6/23/13,108,4.19,2500,,not applicable
Rcap-,2470,na,2/25/13,11,145,2013,3/7/13,6/23/13,108,3.85,2500,,not applicable
Rcap-,2471,na,2/25/13,11,145,2013,3/7/13,6/23/13,108,4.66,2500,,not applicable
Rcap-,2472,na,2/25/13,11,145,2013,3/7/13,6/23/13,108,3.11,2500,,not applicable
Rcap-,2480,na,2/25/13,11,145,2013,3/7/13,6/24/13,109,2.93,2500,noted as the 740th individual of the year (excluding mortalities) **this original count was wrong (10/21/2013 VT),not applicable
Rcap-,2546,na,2/25/13,11,145,2013,3/7/13,6/28/13,113,4.56,2500,,not applicable
Rcap-,2551,na,2/25/13,11,145,2013,3/7/13,6/29/13,114,4.61,2500,,not applicable
Rcap-,2552,na,2/25/13,11,145,2013,3/7/13,6/29/13,114,4.61,2500,,not applicable
Rcap-,2578,na,2/25/13,11,145,2013,3/7/13,6/30/13,115,4.98,2500,,not applicable
Rcap-,2602,na,2/25/13,11,145,2013,3/7/13,7/2/13,117,4.98,2500,,not applicable
Rcap-,2603,na,2/25/13,11,145,2013,3/7/13,7/2/13,117,4.3,2500,,not applicable
Rcap-,2617,na,2/25/13,11,145,2013,3/7/13,7/4/13,119,5.87,2500,,not applicable
Rcap-,2649,na,2/25/13,11,145,2013,3/7/13,7/7/13,122,6.94,2500,,not applicable
Rcap-,2650,na,2/25/13,11,145,2013,3/7/13,7/7/13,122,7.63,2500,,not applicable
Rcap-,2651,na,2/25/13,11,145,2013,3/7/13,7/7/13,122,7.35,2500,,not applicable
